OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,TRACT_DESCRIPTION,Shape_Length,Shape_Area,stop_id,stop_name,stop_lat,stop_lon
"52","51","710","005601","51710005601","56.01",Census Tract,G5020,S,2037014,32119,"+36.9296465","-076.2264060","BAYVIEW (SOUTH), SNUG HARBOR",0.0795576114879685,0.000209269603814439,"5721",TIDEWATER & MARVIN,36.925112,-76.252367
"52","51","710","005601","51710005601","56.01",Census Tract,G5020,S,2037014,32119,"+36.9296465","-076.2264060","BAYVIEW (SOUTH), SNUG HARBOR",0.0795576114879685,0.000209269603814439,"5722",TIDEWATER & NORMAN,36.929237,-76.253021
"53","51","710","005602","51710005602","56.02",Census Tract,G5020,S,1559973,4335,"+36.9195388","-076.2439189","BAYVIEW (SOUTH), FOREST PARK",0.0559237900203007,0.000158193338218933,"0318",CHESAPEAKE & LITTLE CREEK,36.915209,-76.241387
"53","51","710","005602","51710005602","56.02",Census Tract,G5020,S,1559973,4335,"+36.9195388","-076.2439189","BAYVIEW (SOUTH), FOREST PARK",0.0559237900203007,0.000158193338218933,"0319",CHESAPEAKE & ELK,36.917801,-76.24178
"53","51","710","005602","51710005602","56.02",Census Tract,G5020,S,1559973,4335,"+36.9195388","-076.2439189","BAYVIEW (SOUTH), FOREST PARK",0.0559237900203007,0.000158193338218933,"0322",CHESAPEAKE & SHEPPARD,36.923773,-76.242736
"53","51","710","005602","51710005602","56.02",Census Tract,G5020,S,1559973,4335,"+36.9195388","-076.2439189","BAYVIEW (SOUTH), FOREST PARK",0.0559237900203007,0.000158193338218933,"0351",CHESAPEAKE & BURKSDALE,36.919975,-76.242451
"53","51","710","005602","51710005602","56.02",Census Tract,G5020,S,1559973,4335,"+36.9195388","-076.2439189","BAYVIEW (SOUTH), FOREST PARK",0.0559237900203007,0.000158193338218933,"0352",CHESAPEAKE & DOVERCOURT,36.916779,-76.241996
"53","51","710","005602","51710005602","56.02",Census Tract,G5020,S,1559973,4335,"+36.9195388","-076.2439189","BAYVIEW (SOUTH), FOREST PARK",0.0559237900203007,0.000158193338218933,"0353",CHESAPEAKE & LITTLE CREEK,36.914937,-76.241687
"53","51","710","005602","51710005602","56.02",Census Tract,G5020,S,1559973,4335,"+36.9195388","-076.2439189","BAYVIEW (SOUTH), FOREST PARK",0.0559237900203007,0.000158193338218933,"0579",LITTLE CREEK & MOOSE,36.915925,-76.236177
"53","51","710","005602","51710005602","56.02",Census Tract,G5020,S,1559973,4335,"+36.9195388","-076.2439189","BAYVIEW (SOUTH), FOREST PARK",0.0559237900203007,0.000158193338218933,"0581",LITTLE CREEK & ELTON,36.915407,-76.249227
"53","51","710","005602","51710005602","56.02",Census Tract,G5020,S,1559973,4335,"+36.9195388","-076.2439189","BAYVIEW (SOUTH), FOREST PARK",0.0559237900203007,0.000158193338218933,"0582",LITTLE CREEK RD & OLD OCEAN VIEW,36.915687,-76.251373
"53","51","710","005602","51710005602","56.02",Census Tract,G5020,S,1559973,4335,"+36.9195388","-076.2439189","BAYVIEW (SOUTH), FOREST PARK",0.0559237900203007,0.000158193338218933,"3336",LITTLE CREEK & MERRITT,36.915081,-76.246327
"53","51","710","005602","51710005602","56.02",Census Tract,G5020,S,1559973,4335,"+36.9195388","-076.2439189","BAYVIEW (SOUTH), FOREST PARK",0.0559237900203007,0.000158193338218933,"5720",TIDEWATER & LEONARD,36.920771,-76.253004
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"0540",TIDEWATER & LITTLE CREEK,36.912741,-76.255056
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"0541",LITTLE CREEK & HAROLD,36.915814,-76.25297
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"0583",TIDEWATER & LITTLE CREEK,36.914665,-76.254654
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"0584",TIDEWATER & BILTMORE,36.909898,-76.256208
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"0665",SEWELLS POINT & AVENUE I,36.912953,-76.247619
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"0666",SEWELLS POINT & DENISON,36.910339,-76.245908
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"0667",SEWELLS POINT & AVENUE E,36.907754,-76.244567
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"0669",SEWELLS POINT & KITTRELL,36.90428,-76.242952
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"0884",LITTLE CREEK & FORT WORTH,36.917755,-76.264653
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"0885",LITTLE CREEK & GALVESTON,36.918012,-76.262017
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"0886",LITTLE CREEK & DALLAS,36.917419,-76.258884
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"3101",TIDEWATER & STANLEY,36.912841,-76.25517
"54","51","710","005701","51710005701","57.01",Census Tract,G5020,S,2142240,0,"+36.9109254","-076.2552972",SOUTHERN SHOPPING CENTER,0.0695720812698741,0.000216613496158449,"3849",TIDEWATER & EASY,36.91021,-76.2559
"55","51","710","005702","51710005702","57.02",Census Tract,G5020,S,1774921,3673,"+36.8945845","-076.2506421",SEWELLS GARDENS,0.0679345820577189,0.000179813689732404,"0539",TIDEWATER & WIDGEON,36.900328,-76.255939
"55","51","710","005702","51710005702","57.02",Census Tract,G5020,S,1774921,3673,"+36.8945845","-076.2506421",SEWELLS GARDENS,0.0679345820577189,0.000179813689732404,"0586",TIDEWATER & WIDGEON,36.900968,-76.256469
"55","51","710","005702","51710005702","57.02",Census Tract,G5020,S,1774921,3673,"+36.8945845","-076.2506421",SEWELLS GARDENS,0.0679345820577189,0.000179813689732404,"0675",SEWELLS POINT & QUAIL,36.896589,-76.240911
"55","51","710","005702","51710005702","57.02",Census Tract,G5020,S,1774921,3673,"+36.8945845","-076.2506421",SEWELLS GARDENS,0.0679345820577189,0.000179813689732404,"6125",SEWELLS POINT & MARIETTA,36.899544,-76.242429
"55","51","710","005702","51710005702","57.02",Census Tract,G5020,S,1774921,3673,"+36.8945845","-076.2506421",SEWELLS GARDENS,0.0679345820577189,0.000179813689732404,"6126",SEWELLS POINT & WIDGEON,36.901825,-76.242652
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0315",CHESAPEAKE & ROSEFIELD,36.911102,-76.240749
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0317",EVELYN BUTTS & AVENUE J,36.913998,-76.243418
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0354",EVELYN BUTTS & AVENUE J,36.913906,-76.243577
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0355",CHESAPEAKE & AVE I,36.912803,-76.241365
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0357",CHESAPEAKE & JOHNSTONS,36.907352,-76.24044
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0359",CHESAPEAKE & KITRELL,36.905114,-76.240119
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0542",LITTLE CREEK & SEWELLS POINT,36.915163,-76.24985
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0543",LITTLE CREEK & MERRITT,36.914913,-76.246293
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0660",SEWELLS POINT & KITTREL,36.904331,-76.242818
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0662",SEWELLS POINT & AVENUE E,36.908209,-76.244668
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0663",SEWELLS POINT & DENISON,36.910401,-76.245794
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0664",SEWELLS POINT & AVENUE I,36.913249,-76.247746
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0888",JOHNSTONS & AUBURN,36.90775,-76.238553
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0890",JOHNSTONS & MILITARY,36.908477,-76.23496
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0891",MILITARY & JOHNSTONS,36.906843,-76.232535
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0892",MILITARY & SPRINGMEADOW,36.904021,-76.230478
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0957",JOHNSTONS & MILITARY,36.908798,-76.234733
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"0959",JOHNSTONS & ROSEMONT,36.907862,-76.238279
"56","51","710","005800","51710005800","58",Census Tract,G5020,S,1570326,0,"+36.9077427","-076.2385958","ROSEMONT, OAKWOOD",0.0646572670433921,0.000158777473682948,"3880",CHESAPEAKE & JOHNSTONS,36.908676,-76.240328
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0303",CHESAPEAKE & CURIE,36.897507,-76.238578
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0310",CHESAPEAKE & GREEN,36.891341,-76.237649
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0311",CHESAPEAKE & STRAND,36.895304,-76.238225
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0312",CHESAPEAKE & DUNDALE,36.900768,-76.239094
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0360",CHESAPEAKE & DUNDALE,36.899659,-76.239255
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0362",CHESAPEAKE & PICADILLY,36.897117,-76.238827
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0363",CHESAPEAKE & STRAND,36.893576,-76.238275
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0364",CHESAPEAKE & GREEN,36.891756,-76.237997
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0649",SEWELLS POINT & PARTRIDGE,36.895391,-76.239889
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0650",SEWELLS POINT & QUAIL,36.897209,-76.241295
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0651",SEWELLS POINT & MARIETTA,36.899456,-76.242287
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0774",SEWELLS POINT & GREENWOOD,36.893354,-76.238941
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0893",MILITARY & LONGDALE,36.900994,-76.228274
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0895",MILITARY & CRESCENT,36.898179,-76.226142
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"0896",MILITARY & INTERNATIONAL,36.896219,-76.224779
"57","51","710","005901","51710005901","59.01",Census Tract,G5020,S,1476951,0,"+36.8966114","-076.2340508","WELLINGTON OAKS, NORVIEW",0.0571395482334256,0.000149315633688166,"6127",SEWELLS POINT & WIDGEON,36.902052,-76.242548
"58","51","710","005902","51710005902","59.02",Census Tract,G5020,S,2035249,0,"+36.8861708","-076.2276761",NORVELLA HEIGHTS,0.067724758444731,0.000205729571432105,"0645",SEWELLS POINT & LITTLE JOHN,36.879024,-76.233351
"58","51","710","005902","51710005902","59.02",Census Tract,G5020,S,2035249,0,"+36.8861708","-076.2276761",NORVELLA HEIGHTS,0.067724758444731,0.000205729571432105,"0646",SEWELLS POINT & KENNEBECK,36.881502,-76.233734
"58","51","710","005902","51710005902","59.02",Census Tract,G5020,S,2035249,0,"+36.8861708","-076.2276761",NORVELLA HEIGHTS,0.067724758444731,0.000205729571432105,"0647",SEWELLS POINT & NORVIEW,36.888963,-76.238139
"58","51","710","005902","51710005902","59.02",Census Tract,G5020,S,2035249,0,"+36.8861708","-076.2276761",NORVELLA HEIGHTS,0.067724758444731,0.000205729571432105,"0771",SEWELLS POINT & TEXAS,36.885672,-76.235777
"58","51","710","005902","51710005902","59.02",Census Tract,G5020,S,2035249,0,"+36.8861708","-076.2276761",NORVELLA HEIGHTS,0.067724758444731,0.000205729571432105,"0898",MILITARY & NORVELLA,36.892958,-76.222396
"58","51","710","005902","51710005902","59.02",Census Tract,G5020,S,2035249,0,"+36.8861708","-076.2276761",NORVELLA HEIGHTS,0.067724758444731,0.000205729571432105,"0900",AZALEA GARDEN & IOWA,36.888216,-76.221105
"58","51","710","005902","51710005902","59.02",Census Tract,G5020,S,2035249,0,"+36.8861708","-076.2276761",NORVELLA HEIGHTS,0.067724758444731,0.000205729571432105,"0901",AZALEA GARDEN & WINDERMERE,36.885557,-76.222801
"58","51","710","005902","51710005902","59.02",Census Tract,G5020,S,2035249,0,"+36.8861708","-076.2276761",NORVELLA HEIGHTS,0.067724758444731,0.000205729571432105,"0903",AZALEA GARDEN & BEAMON,36.881334,-76.2255
"58","51","710","005902","51710005902","59.02",Census Tract,G5020,S,2035249,0,"+36.8861708","-076.2276761",NORVELLA HEIGHTS,0.067724758444731,0.000205729571432105,"3879",AZALEA GARDEN & FARIS,36.888405,-76.220838
"59","51","710","005903","51710005903","59.03",Census Tract,G5020,S,1449571,0,"+36.8780178","-076.2224828","FOX HALL, COMMERCE PARK",0.0616240155476043,0.000146512532153835,"0626",SEWELLS POINT & DENVER,36.871757,-76.232128
"59","51","710","005903","51710005903","59.03",Census Tract,G5020,S,1449571,0,"+36.8780178","-076.2224828","FOX HALL, COMMERCE PARK",0.0616240155476043,0.000146512532153835,"0644",SEWELLS POINT & BRUCE,36.875154,-76.232694
"59","51","710","005903","51710005903","59.03",Census Tract,G5020,S,1449571,0,"+36.8780178","-076.2224828","FOX HALL, COMMERCE PARK",0.0616240155476043,0.000146512532153835,"0905",ROBIN HOOD & WALMER,36.879025,-76.226195
"59","51","710","005903","51710005903","59.03",Census Tract,G5020,S,1449571,0,"+36.8780178","-076.2224828","FOX HALL, COMMERCE PARK",0.0616240155476043,0.000146512532153835,"0907",ROBIN HOOD & AYLIFF,36.879943,-76.221583
"59","51","710","005903","51710005903","59.03",Census Tract,G5020,S,1449571,0,"+36.8780178","-076.2224828","FOX HALL, COMMERCE PARK",0.0616240155476043,0.000146512532153835,"0908",ROBIN HOOD & ALMEDA,36.881514,-76.216691
"59","51","710","005903","51710005903","59.03",Census Tract,G5020,S,1449571,0,"+36.8780178","-076.2224828","FOX HALL, COMMERCE PARK",0.0616240155476043,0.000146512532153835,"0943",MILITARY & ROBIN HOOD,36.880089,-76.212614
"59","51","710","005903","51710005903","59.03",Census Tract,G5020,S,1449571,0,"+36.8780178","-076.2224828","FOX HALL, COMMERCE PARK",0.0616240155476043,0.000146512532153835,"0944",ROBIN HOOD & ALMEDA,36.881003,-76.218286
"59","51","710","005903","51710005903","59.03",Census Tract,G5020,S,1449571,0,"+36.8780178","-076.2224828","FOX HALL, COMMERCE PARK",0.0616240155476043,0.000146512532153835,"0945",ROBIN HOOD & AYLIFF,36.880245,-76.220812
"59","51","710","005903","51710005903","59.03",Census Tract,G5020,S,1449571,0,"+36.8780178","-076.2224828","FOX HALL, COMMERCE PARK",0.0616240155476043,0.000146512532153835,"0946",ROBIN HOOD & AZALEA GARDEN,36.879307,-76.226525
"59","51","710","005903","51710005903","59.03",Census Tract,G5020,S,1449571,0,"+36.8780178","-076.2224828","FOX HALL, COMMERCE PARK",0.0616240155476043,0.000146512532153835,"0947",AZALEA GARDEN & BEAMON,36.881909,-76.225018
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0307",CHESAPEAKE & LENOIR,36.885075,-76.244738
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0309",CHESAPEAKE & NORVIEW,36.889139,-76.239358
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0365",CHESAPEAKE & NORVIEW,36.889606,-76.23913
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0367",CHESAPEAKE & CRAVEN,36.887825,-76.241893
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0368",CHESAPEAKE & NANSEMOND,36.885544,-76.244632
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0370",CHESAPEAKE & WAYNE CREEK,36.884026,-76.245988
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0676",SEWELLS POINT & GREENWOOD,36.892165,-76.238892
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0677",SEWELLS POINT & CHESAPEAKE,36.888818,-76.238228
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0680",SEWELLS POINT & WINDERMERE,36.883767,-76.234677
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0681",SEWELLS POINT & KENNEBECK,36.881112,-76.233861
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0717",SEWELLS POINT & NORVELLA,36.886376,-76.236492
"60","51","710","006000","51710006000","60",Census Tract,G5020,S,1657679,20936,"+36.8874176","-076.2438024","NORVIEW, FIVE POINTS",0.0659952068088007,0.000169681466656946,"0759",SEWELLS POINT & STRAND,36.894618,-76.239454
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"0302",CHESAPEAKE & ROBINHOOD,36.878538,-76.24956
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"0304",CHESAPEAKE & BUCKINGHAM,36.881237,-76.247307
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"0371",CHESAPEAKE & NOTTAWAY,36.880122,-76.248374
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"0372",CHESAPEAKE & ROBIN HOOD,36.878882,-76.2496
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"0642",AZALEA GARDEN & EARLY,36.868798,-76.233424
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"0682",SEWELLS POINT & LITTLE JOHN,36.87885,-76.233497
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"0683",SEWELLS POINT & WOOLSEY,36.875194,-76.232889
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"0684",AZALEA GARDEN & EARLY,36.868928,-76.233515
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"0960",SEWELLS POINT & DENVER,36.871495,-76.232282
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"1214",PRINCESS ANNE & EARLY,36.867186,-76.23151
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"1216",PRINCESS ANNE & FAIRBANKS,36.865882,-76.238234
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"1217",PRINCESS ANNE & MINNESOTA,36.864819,-76.24053
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"2128",PRINCESS ANNE & AZALEA GARDEN,36.867053,-76.233633
"61","51","710","006100","51710006100","61",Census Tract,G5020,S,3120448,30186,"+36.8745713","-076.2424994","ESTABROOK, COLEMAN PLACE",0.0887345691729952,0.000318427311240989,"5752",PRINCESS ANNE & INGLESIDE,36.862159,-76.246335
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"0911",MILITARY & ELIZABETH,36.876367,-76.210799
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"0942",MILITARY & LAKE WRIGHT,36.877784,-76.211048
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"1194",PRINCESS ANNE & NORCOVA,36.868888,-76.227168
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"1195",PRINCESS ANNE & MCNEAL,36.870733,-76.223807
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"1197",PRINCESS ANNE & DARDEN,36.872684,-76.220199
