ID,Nomination Date,Genus,Species,Common Name,Public Yes/No,Diameter (DBH - inches),Height (ft),Spread,Subjective Points,Date Modified,Latitude,Longitude,OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,TRACT_DESCRIPTION,Shape_Length,Shape_Area
13101,9/16/2013 0:00,Magnolia,grandiflora,Southern Magnolia,No,57,72,96,5,9/16/2013 0:00,36.925,-76.249,52,51,710,5601,51710005601,56.01,Census Tract,G5020,S,2037014,32119,36.9296465,-76.226406,"BAYVIEW (SOUTH), SNUG HARBOR",0.079557611,0.00020927
13100,9/16/2013 0:00,Carya,illinoinensis,Pecan,No,34,78,50,0,9/16/2013 0:00,36.922,-76.249,53,51,710,5602,51710005602,56.02,Census Tract,G5020,S,1559973,4335,36.9195388,-76.2439189,"BAYVIEW (SOUTH), FOREST PARK",0.05592379,0.000158193
13016,10/19/2012 0:00,Thuja,occidentalis,Northern White Cedar,,,,,,2/18/2013 0:00,36.913,-76.259,54,51,710,5701,51710005701,57.01,Census Tract,G5020,S,2142240,0,36.9109254,-76.2552972,SOUTHERN SHOPPING CENTER,0.069572081,0.000216613
15047,9/28/2015 0:00,Quercus,pagoda,Cherrybark Oak,Y,29,60,87,0,9/28/2015 0:00,36.905,-76.237,56,51,710,5800,51710005800,58,Census Tract,G5020,S,1570326,0,36.9077427,-76.2385958,"ROSEMONT, OAKWOOD",0.064657267,0.000158777
17104,11/20/2017 0:00,Quercus,alba,White Oak,Yes,47,57,56,,11/20/2017 0:00,36.911,-76.238,56,51,710,5800,51710005800,58,Census Tract,G5020,S,1570326,0,36.9077427,-76.2385958,"ROSEMONT, OAKWOOD",0.064657267,0.000158777
17106,11/20/2017 0:00,Quercus,phellos,Willow Oak,Yes,66,83,93,,11/20/2017 0:00,36.91,-76.238,56,51,710,5800,51710005800,58,Census Tract,G5020,S,1570326,0,36.9077427,-76.2385958,"ROSEMONT, OAKWOOD",0.064657267,0.000158777
17031,6/26/2017 0:00,Magnolia,grandiflora,Southern Magnolia,Yes,41,56,75,,6/26/2017 0:00,36.914,-76.238,56,51,710,5800,51710005800,58,Census Tract,G5020,S,1570326,0,36.9077427,-76.2385958,"ROSEMONT, OAKWOOD",0.064657267,0.000158777
15046,9/28/2015 0:00,Quercus,phellos,Willow Oak,Y,51,56,87,0,9/28/2015 0:00,36.904,-76.237,56,51,710,5800,51710005800,58,Census Tract,G5020,S,1570326,0,36.9077427,-76.2385958,"ROSEMONT, OAKWOOD",0.064657267,0.000158777
15045,9/21/2015 0:00,Quercus,nigra,Water Oak,Y,42,56,100,0,9/21/2015 0:00,36.905,-76.234,56,51,710,5800,51710005800,58,Census Tract,G5020,S,1570326,0,36.9077427,-76.2385958,"ROSEMONT, OAKWOOD",0.064657267,0.000158777
15049,9/28/2015 0:00,Populus,alba,"Poplar, White",Y,40,46,63,0,9/28/2015 0:00,36.906,-76.237,56,51,710,5800,51710005800,58,Census Tract,G5020,S,1570326,0,36.9077427,-76.2385958,"ROSEMONT, OAKWOOD",0.064657267,0.000158777
16015,5/16/2016 0:00,Prunus,serotina,Black Cherry,YES,74,60,96,,5/16/2016 0:00,36.904,-76.242,56,51,710,5800,51710005800,58,Census Tract,G5020,S,1570326,0,36.9077427,-76.2385958,"ROSEMONT, OAKWOOD",0.064657267,0.000158777
17030,6/26/2017 0:00,Quercus,acutissima,Sawtooth Oak,Yes,32,75,123,,6/26/2017 0:00,36.914,-76.238,56,51,710,5800,51710005800,58,Census Tract,G5020,S,1570326,0,36.9077427,-76.2385958,"ROSEMONT, OAKWOOD",0.064657267,0.000158777
15048,9/28/2015 0:00,Prunus,serotina,Black Cherry,Y,58,48,90,0,9/28/2015 0:00,36.906,-76.237,56,51,710,5800,51710005800,58,Census Tract,G5020,S,1570326,0,36.9077427,-76.2385958,"ROSEMONT, OAKWOOD",0.064657267,0.000158777
17105,11/20/2017 0:00,Quercus,alba,White Oak,Yes,51,74,75,,11/20/2017 0:00,36.912,-76.239,56,51,710,5800,51710005800,58,Census Tract,G5020,S,1570326,0,36.9077427,-76.2385958,"ROSEMONT, OAKWOOD",0.064657267,0.000158777
13099,8/26/2013 0:00,Ulmus,americana,American Elm,,54,72,120,0,8/26/2013 0:00,36.894,-76.239,57,51,710,5901,51710005901,59.01,Census Tract,G5020,S,1476951,0,36.8966114,-76.2340508,"WELLINGTON OAKS, NORVIEW",0.057139548,0.000149316
17098,10/30/2017 0:00,Quercus,michauxii,Swamp Chestnut Oak,No,78,115,106,,10/30/2017 0:00,36.868,-76.23,61,51,710,6100,51710006100,61,Census Tract,G5020,S,3120448,30186,36.8745713,-76.2424994,"ESTABROOK, COLEMAN PLACE",0.088734569,0.000318427
16022,11/7/2016 0:00,Cornus,florida,Dogwood,No,18,32,45,5,11/7/2016 0:00,36.882,-76.247,61,51,710,6100,51710006100,61,Census Tract,G5020,S,3120448,30186,36.8745713,-76.2424994,"ESTABROOK, COLEMAN PLACE",0.088734569,0.000318427
10024,7/6/2011 0:00,Prunus,sargentii,Cherry,Yes,31,28,54,0,6/26/2015 0:00,36.873,-76.215,62,51,710,6200,51710006200,62,Census Tract,G5020,S,2232705,64281,36.871258,-76.2161669,"RIVER OAKS, FOXHALL",0.086227275,0.000232145
11017,6/14/2010 0:00,Quercus,virginiana,Live Oak,Yes,70,48,84,0,4/13/2015 0:00,36.869,-76.216,62,51,710,6200,51710006200,62,Census Tract,G5020,S,2232705,64281,36.871258,-76.2161669,"RIVER OAKS, FOXHALL",0.086227275,0.000232145
10025,4/17/2010 0:00,Fraxinus,americana,White Ash,Yes,44,72,61,0,4/23/2015 0:00,36.875,-76.217,62,51,710,6200,51710006200,62,Census Tract,G5020,S,2232705,64281,36.871258,-76.2161669,"RIVER OAKS, FOXHALL",0.086227275,0.000232145
10027,6/7/2010 0:00,Quercus,suber,Cork Oak,No,27,48,51,13,4/13/2015 0:00,36.844,-76.235,63,51,710,6400,51710006400,64,Census Tract,G5020,S,2326493,615556,36.8468363,-76.2345013,"INGLESIDE, NORFOLK SQUARE",0.07100051,0.000297243
13064,10/6/2013 0:00,Quercus,alba,White Oak,No,33,84,105,,4/13/2015 0:00,36.851,-76.236,63,51,710,6400,51710006400,64,Census Tract,G5020,S,2326493,615556,36.8468363,-76.2345013,"INGLESIDE, NORFOLK SQUARE",0.07100051,0.000297243
11020,11/15/2010 0:00,Triadica,sebifera,Chinese Tallow,Yes,24,43,52,10,5/16/2016 0:00,36.933,-76.212,64,51,710,6501,51710006501,65.01,Census Tract,G5020,S,906095,96961,36.9326894,-76.2074346,EAST OCEAN VIEW,0.045228926,0.000101452
11001,2/21/2011 0:00,Acer,saccharinum,Silver Maple,Yes,34,52,65,0,4/5/2015 0:00,36.933,-76.212,64,51,710,6501,51710006501,65.01,Census Tract,G5020,S,906095,96961,36.9326894,-76.2074346,EAST OCEAN VIEW,0.045228926,0.000101452
16014,5/16/2016 0:00,Quercus,virginiana,Live Oak,YES,24,27,54,,5/16/2016 0:00,36.929,-76.196,65,51,710,6502,51710006502,65.02,Census Tract,G5020,S,1249005,483012,36.9272754,-76.1875476,EAST OCEAN VIEW,0.064874599,0.00017517
17103,11/20/2017 0:00,Quercus,pagoda,Cherrybark Oak,,36,74,77,,11/20/2017 0:00,36.918,-76.23,66,51,710,6601,51710006601,66.01,Census Tract,G5020,S,771908,27766,36.9225214,-76.2303373,"BEL AIRE, HEWITT FARMS",0.04783403,8.09E-05
11028,10/30/2012 0:00,Fraxinus,pennsyvanica,Green Ash,Yes,14,48,56,0,10/30/2012 0:00,36.928,-76.218,67,51,710,6602,51710006602,66.02,Census Tract,G5020,S,1499384,52855,36.923608,-76.220067,"TARRALLTON, WEDGEWOOD",0.055729108,0.000156981
11025,10/30/2012 0:00,Cedrus,libani,Cedar of Lebanon,Yes,14,48,13,0,10/30/2012 0:00,36.928,-76.219,67,51,710,6602,51710006602,66.02,Census Tract,G5020,S,1499384,52855,36.923608,-76.220067,"TARRALLTON, WEDGEWOOD",0.055729108,0.000156981
16027,1/8/2016 0:00,Cedrus,deodara,Deodar Cedar,Yes,37,51,75,,1/8/2016 0:00,36.917,-76.209,68,51,710,6603,51710006603,66.03,Census Tract,G5020,S,1430197,314637,36.9231571,-76.2087613,NORTH CAMELLIA ACRES,0.056856955,0.000176455
16028,1/8/2016 0:00,Lagerstremia,indica,Crape Myrtle,Yes,21,28,45,,1/8/2016 0:00,36.916,-76.209,68,51,710,6603,51710006603,66.03,Census Tract,G5020,S,1430197,314637,36.9231571,-76.2087613,NORTH CAMELLIA ACRES,0.056856955,0.000176455
11049,3/11/2012 0:00,Taxodium,distichum,Baldcypress,Yes,18,56,33,1,4/5/2015 0:00,36.92,-76.212,68,51,710,6603,51710006603,66.03,Census Tract,G5020,S,1430197,314637,36.9231571,-76.2087613,NORTH CAMELLIA ACRES,0.056856955,0.000176455
11039,2/11/2012 0:00,Quercus,alba,White Oak,Yes,47,64,96,5,5/16/2016 0:00,36.919,-76.212,68,51,710,6603,51710006603,66.03,Census Tract,G5020,S,1430197,314637,36.9231571,-76.2087613,NORTH CAMELLIA ACRES,0.056856955,0.000176455
13070,8/19/2013 0:00,Quercus,stellata,Post Oak,Y,14,66,45,0,7/20/2015 0:00,36.911,-76.211,70,51,710,6605,51710006605,66.05,Census Tract,G5020,S,1909209,380578,36.912324,-76.2040159,"CAMELLIA ACRES, SARATOGA",0.084448967,0.000231538
13065,8/19/2013 0:00,Carya,tomentosa,Mockernut Hickory,Y,14,60,34,0,8/19/2013 0:00,36.911,-76.212,70,51,710,6605,51710006605,66.05,Census Tract,G5020,S,1909209,380578,36.912324,-76.2040159,"CAMELLIA ACRES, SARATOGA",0.084448967,0.000231538
13066,8/19/2013 0:00,Quercus,laurifolia,Laurel Oak,Y,36,44,26,3,8/19/2013 0:00,36.912,-76.21,70,51,710,6605,51710006605,66.05,Census Tract,G5020,S,1909209,380578,36.912324,-76.2040159,"CAMELLIA ACRES, SARATOGA",0.084448967,0.000231538
15021,7/20/2015 0:00,Quercus,pagoda,Cherrybark Oak,Y,73,96,132,0,7/27/2015 0:00,36.911,-76.212,70,51,710,6605,51710006605,66.05,Census Tract,G5020,S,1909209,380578,36.912324,-76.2040159,"CAMELLIA ACRES, SARATOGA",0.084448967,0.000231538
13067,9/8/2013 0:00,Carya,glabra,Pignut Hickory,Y,27,56,42,0,7/20/2015 0:00,36.91,-76.213,70,51,710,6605,51710006605,66.05,Census Tract,G5020,S,1909209,380578,36.912324,-76.2040159,"CAMELLIA ACRES, SARATOGA",0.084448967,0.000231538
17032,6/26/2017 0:00,Cedrus,deodara,Deodar Cedar,Yes,77,50,81,,6/26/2017 0:00,36.915,-76.222,71,51,710,6606,51710006606,66.06,Census Tract,G5020,S,2130568,92031,36.9093656,-76.2259727,"LARRYMORE LAWNS, PINEWOOD",0.072347499,0.000224736
12025,8/13/2012 0:00,Magnolia,grandiflora,Southern Magnolia,No,54,80,96,10,8/13/2012 0:00,36.916,-76.235,71,51,710,6606,51710006606,66.06,Census Tract,G5020,S,2130568,92031,36.9093656,-76.2259727,"LARRYMORE LAWNS, PINEWOOD",0.072347499,0.000224736
16013,9/5/2016 0:00,Aralia,spinosa,Devil's Walking Stick,YES,5,24,23,,9/5/2016 0:00,36.897,-76.217,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
16009,4/25/2016 0:00,Styrax,japonicus,Japanese Snowbell,,10,16,24,0,4/25/2016 0:00,36.897,-76.216,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
13093,4/30/2012 0:00,Quercus,nigra,Water Oak,Yes,30,70,72,2,6/16/2014 0:00,36.887,-76.213,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
11012,7/26/2010 0:00,Quercus,coccinea,Scarlet Oak,Yes,,,,0,6/27/2013 0:00,36.891,-76.212,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
14005,6/16/2014 0:00,Quercus,alba,White Oak,Yes,37,84,84,0,6/16/2014 0:00,36.891,-76.212,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
16008,4/25/2016 0:00,Magnolia,x soulangeana,Saucer Magnolia,,7,23,32,0,4/25/2016 0:00,36.897,-76.215,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
16012,9/5/2016 0:00,Acer,saccharinum,Silver Maple,YES,21,50,57,,9/5/2016 0:00,36.899,-76.217,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
10045,7/26/2010 0:00,Quercus,palustris,Pin Oak,Yes,39,88,110,0,6/16/2014 0:00,36.891,-76.212,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
16011,9/5/2016 0:00,Quercus,acutissima,Sawtooth Oak,YES,14,46,34,0,9/5/2016 0:00,36.898,-76.217,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
10044,7/26/2010 0:00,Quercus,,Oak,Yes,50,150,100,0,6/16/2014 0:00,36.897,-76.221,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
11058,7/26/2010 0:00,Quercus,palustris,Pin Oak,Yes,53,92,102,0,6/16/2014 0:00,36.891,-76.212,72,51,710,6607,51710006607,66.07,Census Tract,G5020,S,2011327,364131,36.896723,-76.2166487,"BROMLEY, AZALEA ACRES",0.07801941,0.000240153
14006,9/15/2014 0:00,Quercus,virginiana,Live Oak,Yes,55,40,102,2,9/15/2014 0:00,36.867,-76.204,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
17052,7/31/2017 0:00,Platanus,occidentalis,American Sycamore,Yes,39,78,53,,7/31/2017 0:00,36.868,-76.2,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
17051,7/31/2017 0:00,Quercus,phellos,Willow Oak,Yes,42,95,55,,7/31/2017 0:00,36.868,-76.201,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
17089,10/16/2017 0:00,Prunus,serotina,Black Cherry,Yes,29,56,52,,10/16/2017 0:00,36.858,-76.193,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
17088,10/16/2017 0:00,Tilia,cordata,Little Leaf Linden,Yes,24,38,36,,10/16/2017 0:00,36.857,-76.193,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
17054,7/8/2017 0:00,Rhus,glabra,Smooth Sumac,Yes,6,24,18,,7/8/2017 0:00,36.872,-76.198,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
17087,10/16/2017 0:00,Quercus,palustris,Pin Oak,Yes,20,48,38,,10/16/2017 0:00,36.857,-76.194,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
17049,7/31/2017 0:00,Tilia,cordata,Little Leaf Linden,Yes,28,33,44,,7/31/2017 0:00,36.869,-76.202,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
17053,7/31/2017 0:00,Quercus,phellos,Willow Oak,Yes,49,63,91,,7/31/2017 0:00,36.869,-76.2,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
10023,7/6/2010 0:00,Liriodendron,tulipifera,Yellow Poplar,Yes,46,112,60,5,9/15/2014 0:00,36.864,-76.197,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
17050,7/31/2017 0:00,Quercus,falcata,Southern Red Oak,Yes,49,80,62,,7/31/2017 0:00,36.868,-76.203,73,51,710,6800,51710006800,68,Census Tract,G5020,S,2821272,148402,36.8625523,-76.1906538,"LAKE TERRACE, HOLLYWOOD",0.094779053,0.000300103
10022,7/6/2010 0:00,Carya,illinoinensis,Pecan,Yes,56,96,130,8,9/15/2014 0:00,36.849,-76.2,74,51,710,6901,51710006901,69.01,Census Tract,G5020,S,4298518,15042,36.8530592,-76.1997057,"JANAF, MILITARY CIRCLE",0.108097328,0.00043585
11065,6/14/2010 0:00,Quercus,virginiana,Live Oak,Yes,99,65,109,4,5/11/2012 0:00,36.868,-76.216,76,51,710,7001,51710007001,70.01,Census Tract,G5020,S,1636972,66126,36.8632021,-76.2177463,"CROWN POINT, RABY ROAD",0.060082752,0.0001721
11008,8/16/2010 0:00,Carya,tomentosa,Mockernut Hickory,Yes,20,65,51,0,8/18/2014 0:00,36.843,-76.217,77,51,710,7002,51710007002,70.02,Census Tract,G5020,S,2768428,561781,36.8456892,-76.218459,"POPLAR HALLS, ELIZABETH PARK",0.077254854,0.000336454
11011,8/16/2010 0:00,Quercus,alba,White Oak,Yes,54,64,83,0,8/18/2014 0:00,36.843,-76.216,77,51,710,7002,51710007002,70.02,Census Tract,G5020,S,2768428,561781,36.8456892,-76.218459,"POPLAR HALLS, ELIZABETH PARK",0.077254854,0.000336454
10028,7/6/2010 0:00,Fagus,grandifolia,American Beech,Yes,27,144,102,4,9/15/2014 0:00,36.855,-76.221,77,51,710,7002,51710007002,70.02,Census Tract,G5020,S,2768428,561781,36.8456892,-76.218459,"POPLAR HALLS, ELIZABETH PARK",0.077254854,0.000336454
15044,9/21/2015 0:00,Maclura,pomifera,Osage-Orange (male),N,56,56,75,0,9/21/2015 0:00,36.84,-76.224,77,51,710,7002,51710007002,70.02,Census Tract,G5020,S,2768428,561781,36.8456892,-76.218459,"POPLAR HALLS, ELIZABETH PARK",0.077254854,0.000336454
11057,8/16/2011 0:00,Quercus,palustris,Pin Oak,Yes,40,76,75,0,8/18/2014 0:00,36.843,-76.216,77,51,710,7002,51710007002,70.02,Census Tract,G5020,S,2768428,561781,36.8456892,-76.218459,"POPLAR HALLS, ELIZABETH PARK",0.077254854,0.000336454
